@100,07042025,13122025,0070,IFF Standaard uit RIF         
#ah
-00002499,00011454,1
-00011726,00011454,1
-00021662,00009589,1
-00021662,00011454,1
-00025254,00009589,1
-00025254,00011454,1
-00025585,00011454,1
-00028751,00011454,1
-00030207,00009589,1
-00010564,00011384,1
-00010564,00012874,1
-00010694,00011384,1
-00010694,00012874,1
-00014982,00002160,1
-00014982,00008593,1
-00014982,00013810,1
-00014982,00015746,1
-00014982,00019532,1
-00015039,00011029,1
-00015039,00023696,1
-00015039,00030748,1
-00013956,00005895,1
-00013956,00028771,1
-00015274,00005895,1
-00015274,00015399,1
-00015274,00017629,1
-00015274,00023763,1
-00015274,00031971,1
-00017067,00005895,1
-00026114,00005895,1
-00027543,00005895,1
-00014234,00002285,1
-00014234,00029739,1
-00016829,00002285,1
-00023392,00002285,1
-00024629,00002285,1
-00028934,00002285,1
-00029766,00029739,1
-00030810,00029739,1
-00001401,00012189,1
-00001401,00013114,1
-00005976,00007924,1
-00005976,00013114,1
-00007924,00005976,1
-00014595,00012189,1
-00018316,00012189,1
-00018316,00013114,1
-00013964,00003262,1
-00013964,00004293,1
-00013964,00014154,1
-00013964,00020921,1
-00002189,00004790,1
-00002189,00010150,1
-00002189,00016496,1
-00002189,00026798,1
-00030126,00029531,1
-00005726,00000465,1
-00005726,00001637,1
-00005726,00004360,1
-00005726,00005577,1
-00008489,00000465,1
-00008489,00001637,1
-00002172,00002408,1
-00002172,00011365,1
-00002172,00029826,1
-00008783,00002408,1
-00008783,00011365,1
-00008783,00015683,1
-00008783,00029666,1
-00011835,00013718,1
-00023491,00002408,1
-00023491,00015683,1
-00030769,00011365,1
-00000808,00010041,1
-00011079,00010041,1
-00026575,00010041,1
-00003047,00001660,1
-00003047,00003693,1
-00004117,00003693,1
-00011326,00001660,1
-00011326,00003693,1
-00018433,00001660,1
-00018433,00003693,1
-00023290,00003693,1
-00026712,00001660,1
-00005784,00001013,1
-00005784,00002709,1
-00005784,00003121,1
-00005784,00018247,1
-00002059,00006096,1
-00002059,00023727,1
-00030102,00030439,1
-00008039,00012422,1
-00012707,00012422,1
-00012707,00016224,1
-00012707,00031096,1
-00025296,00016224,1
-00013863,00005845,1
-00024003,00005845,1
-00028550,00027616,1
-00031199,00027616,1
-00000045,00010709,1
-00003149,00011931,1
-00010709,00000045,1
-00010709,00011322,1
-00011508,00011322,1
-00011508,00011931,1
-00021424,00011322,1
-00021424,00011931,1
-00012702,00000505,1
-00012702,00002044,1
-00012702,00014124,1
-00012702,00021274,1
-00013466,00001431,1
-00013466,00011269,1
-00013466,00023315,1
-00013466,00027141,1
-00029206,00027881,1
-00000991,00004883,1
-00000991,00001996,1
-00000991,00007862,1
-00000991,00007916,1
-00000991,00017663,1
-00000991,00017666,1
-00000991,00021705,1
-00005576,00004883,1
-00005576,00009245,1
-00024337,00017666,1
-00026395,00017666,1
-00027498,00001996,1
-00028994,00001996,1
-00020292,00021546,1
-00021464,00021546,1
-00013025,00007778,1
-00013784,00007778,1
-00024828,00007778,1
-00029940,00028873,1
-00030037,00028873,1
-00003636,00003568,1
-00006770,00002827,1
-00006770,00003568,1
-00011226,00002827,1
-00011226,00003568,1
-00018556,00002827,1
-00018556,00003568,1
-00022988,00002827,1
-00022988,00003568,1
-00023051,00003568,1
-00028426,00003568,1
-00031256,00002827,1
-00008289,00000238,1
-00008289,00001654,1
-00014150,00000238,1
-00014150,00001654,1
-00011912,00005073,1
-00011912,00007573,1
-00011912,00014021,1
-00011912,00021698,1
-00012305,00005441,1
-00012305,00023664,1
-00012305,00029360,1
-00028927,00028789,1
-00010211,00000762,1
-00010211,00000782,1
-00010211,00016824,1
-00010211,00017744,1
-00010211,00028244,1
-00022884,00000782,1
-00022884,00023324,1
-00025764,00024522,1
-00031112,00000762,1
-00013396,00001271,1
-00017602,00001271,1
-00023477,00001271,1
-00027532,00001271,1
-00029001,00029028,1
-00030154,00001271,1
-00030985,00029028,1
-00007367,00008265,1
-00007505,00007454,1
-00008265,00007367,1
-00008265,00011241,1
-00009375,00007454,1
-00009375,00011241,1
-00019799,00007454,1
-00019799,00011241,1
-00010253,00003579,1
-00010253,00013731,1
-00010253,00014303,1
-00010253,00019894,1
-00012559,00003337,1
-00012559,00008345,1
-00012559,00011879,1
-00012559,00015828,1
-00012559,00027321,1
-00012559,00027322,1
-00028967,00030697,1
-00003598,00002186,1
-00003598,00007088,1
-00003598,00008813,1
-00003598,00009073,1
-00005493,00007088,1
-00005493,00008813,1
-00009136,00001297,1
-00010746,00005799,1
-00010746,00007323,1
-00010746,00007335,1
-00010746,00016560,1
-00010746,00017282,1
-00010746,00017328,1
-00010746,00017621,1
-00024670,00016560,1
-00025316,00007335,1
-00025316,00017621,1
-00028309,00007335,1
-00029699,00005799,1
-00006572,00011475,1
-00009504,00011475,1
-00015967,00011475,1
-00017197,00011475,1
-00024114,00011475,1
-00029510,00030464,1
-00030398,00030464,1
-00005722,00000194,1
-00005722,00008683,1
-00006403,00008683,1
-00010799,00000194,1
-00010799,00008683,1
-00021419,00000194,1
-00021419,00008683,1
-00025985,00008683,1
-00026387,00000194,1
-00026387,00008683,1
-00029749,00000194,1
-00012728,00002734,1
-00012728,00006961,1
-00012728,00011055,1
-00012728,00019344,1
-00003490,00012706,1
-00003490,00023544,1
-00030473,00028001,1
-00012272,00014286,1
-00012272,00014505,1
-00012272,00017376,1
-00012272,00017380,1
-00024221,00017380,1
-00031363,00014286,1
-00008978,00013542,1
-00021613,00013542,1
-00027209,00013542,1
-00027845,00029115,1
-00030852,00029115,1
-00000470,00011563,1
-00000470,00013738,1
-00001781,00007308,1
-00001781,00011563,1
-00013738,00000470,1
-00013756,00007308,1
-00018757,00007308,1
-00018757,00011563,1
-00011482,00007334,1
-00011482,00010782,1
-00011482,00013118,1
-00011482,00019067,1
-00013422,00001450,1
-00013422,00009525,1
-00013422,00010583,1
-00013422,00027306,1
-00013422,00027310,1
-00029169,00031459,1
-00001489,00006870,1
-00001489,00009158,1
-00003087,00006870,1
-00003087,00002580,1
-00003087,00010599,1
-00003087,00010642,1
-00003087,00015154,1
-00003087,00015160,1
-00003087,00016371,1
-00024898,00010599,1
-00026398,00015160,1
-00026775,00016371,1
-00026782,00010599,1
-00018856,00020277,1
-00022076,00020277,1
-00007926,00001872,1
-00013715,00001872,1
-00017620,00001872,1
-00026972,00001872,1
-00030069,00029961,1
-00030680,00029961,1
-00007056,00001788,1
-00007056,00014547,1
-00007480,00001788,1
-00007506,00001788,1
-00007506,00014547,1
-00018647,00001788,1
-00018647,00014547,1
-00024429,00001788,1
-00027205,00001788,1
-00027205,00014547,1
-00031144,00014547,1
-00031540,00001788,1
-00008307,00002891,1
-00008307,00006528,1
-00012849,00002891,1
-00012849,00006528,1
-00012985,00003731,1
-00012985,00008950,1
-00012985,00012789,1
-00012985,00021025,1
-00014460,00001212,1
-00014460,00024450,1
-00014460,00031198,1
-00027606,00029071,1
-00008747,00000712,1
-00008747,00011569,1
-00008747,00013102,1
-00008747,00016961,1
-00008747,00017043,1
-00008747,00017740,1
-00008747,00029528,1
-00008747,00031778,1
-00016122,00013102,1
-00025693,00017740,1
-00007205,00001841,1
-00016314,00001841,1
-00025025,00001841,1
-00025449,00001841,1
-00028652,00029786,1
-00029753,00029786,1
-00031642,00001841,1
-00002834,00003860,1
-00002834,00007676,1
-00007676,00002834,1
-00013757,00001347,1
-00015052,00001347,1
-00015052,00003860,1
-00019176,00001347,1
-00019176,00003860,1
-00004484,00006540,1
-00004484,00007827,1
-00004484,00013608,1
-00004484,00022514,1
-00007599,00001845,1
-00007599,00005337,1
-00007599,00015771,1
-00007599,00022935,1
-00003482,00003287,1
-00003482,00008734,1
-00003482,00013985,1
-00003482,00014723,1
-00009825,00003287,1
-00009825,00008734,1
-00001647,00001268,1
-00001647,00001851,1
-00001647,00010871,1
-00001647,00015382,1
-00001647,00017415,1
-00001647,00017642,1
-00001647,00024326,1
-00001647,00031603,1
-00009435,00010438,1
-00024402,00015382,1
-00026358,00001851,1
-00001415,00011051,1
-00004573,00011051,1
-00015554,00011051,1
-00022790,00011051,1
-00025807,00011051,1
-00009692,00005243,1
-00013583,00005243,1
-00013583,00006763,1
-00015024,00005243,1
-00015024,00006763,1
-00019387,00005243,1
-00019387,00006763,1
-00024428,00005243,1
-00026538,00005243,1
-00026538,00006763,1
-00030064,00006763,1
-00007189,00001074,1
-00007189,00004988,1
-00007189,00006579,1
-00007189,00020234,1
-00013162,00001293,1
-00013162,00024077,1
-00009426,00010040,1
-00013053,00008445,1
-00013053,00009999,1
-00013053,00010040,1
-00013053,00017257,1
-00013053,00017679,1
-00002822,00006443,1
-00016890,00006443,1
-00025685,00006443,1
-00000776,00007169,1
-00005489,00008573,1
-00005489,00012915,1
-00007873,00007169,1
-00007873,00012915,1
-00008573,00005489,1
-00021019,00007169,1
-00021019,00012915,1
-00013467,00001779,1
-00013467,00011876,1
-00013467,00012106,1
-00013467,00016342,1
-00013467,00017957,1
-00002565,00005022,1
-00002565,00007796,1
-00002565,00017005,1
-00002565,00023170,1
-00002565,00023178,1
-00012775,00003143,1
-00012775,00004763,1
-00012775,00009343,1
-00012775,00011872,1
-00012775,00015316,1
-00012775,00031261,1
-00013617,00003143,1
-00013617,00006102,1
-00016257,00003143,1
-00016257,00004763,1
-00016257,00011872,1
-00016754,00016557,1
-00017502,00016557,1
-00017502,00023103,1
-00023007,00011872,1
-00023007,00023103,1
-00030582,00011872,1
-00021629,00021495,1
-00022218,00021495,1
-00008679,00013881,1
-00012043,00013881,1
-00026108,00013881,1
-00027059,00013881,1
-00031381,00031334,1
-00005465,00002226,1
-00005465,00010266,1
-00006766,00002226,1
-00006766,00010266,1
-00009523,00002226,1
-00020302,00002226,1
-00020302,00010266,1
-00025594,00002226,1
-00025697,00002226,1
-00025697,00010266,1
-00031202,00002226,1
-00031202,00010266,1
-00003552,00003203,1
-00003552,00005539,1
-00013708,00003203,1
-00013708,00005539,1
-00012878,00010334,1
-00012878,00011243,1
-00012878,00012174,1
-00012878,00021058,1
-00012878,00021126,1
-00012842,00000646,1
-00012842,00003569,1
-00012842,00023842,1
-00012842,00026995,1
-00012842,00031295,1
-00005681,00002113,1
-00005681,00002157,1
-00005681,00017283,1
-00016699,00002113,1
-00016699,00002157,1
-00016699,00017283,1
-00029168,00017283,1
-00008227,00010004,1
-00024893,00010004,1
-00025670,00010004,1
-00003539,00004597,1
-00004242,00002831,1
-00004242,00011878,1
-00004789,00002831,1
-00004789,00004597,1
-00011878,00004242,1
-00018531,00002831,1
-00022371,00004597,1
-00015004,00004598,1
-00015004,00011959,1
-00015004,00014283,1
-00015004,00019359,1
-00003453,00002156,1
-00003453,00012208,1
-00003453,00025629,1
-00003453,00025781,1
-00003453,00025793,1
-00028182,00029801,1
-00004958,00010164,1
-00004958,00010681,1
-00004958,00011022,1
-00004958,00014022,1
-00004958,00018792,1
-00004958,00021324,1
-00012435,00011022,1
-00012435,00014022,1
-00012435,00018792,1
-00012435,00021324,1
-00010164,00012456,1
-00010681,00013309,1
-00011022,00013309,1
-00011022,00013890,1
-00011022,00017241,1
-00014022,00010798,1
-00014022,00013309,1
-00014022,00013890,1
-00014022,00017241,1
-00018792,00013890,1
-00021324,00013890,1
-00002306,00002680,1
-00003129,00002680,1
-00020888,00002680,1
-00026745,00002680,1
-00028511,00029870,1
-00028690,00029870,1
-00007119,00013686,1
-00008276,00013678,1
-00008276,00013686,1
-00013460,00013678,1
-00013460,00013686,1
-00021617,00013678,1
-00021617,00013686,1
-00024618,00013678,1
-00024618,00013686,1
-00026075,00013686,1
-00030352,00013686,1
-00000262,00000006,1
-00000262,00002470,1
-00000262,00003543,1
-00000262,00020134,1
-00012061,00010103,1
-00012061,00014223,1
-00012061,00023478,1
-00012061,00023886,1
-00022787,00008946,1
-00023076,00008946,1
-00000777,00008398,1
-00016955,00008398,1
-00024330,00008398,1
-00005684,00014002,1
-00005684,00031286,1
-00007721,00014002,1
-00007721,00007840,1
-00007840,00007721,1
-00021448,00019188,1
-00029078,00014002,1
-00008004,00006458,1
-00008004,00014310,1
-00008085,00004063,1
-00008085,00006458,1
-00005947,00007336,1
-00005947,00008860,1
-00005947,00017336,1
-00005947,00020436,1
-00010387,00001585,1
-00010387,00023635,1
-00006340,00002686,1
-00006340,00004077,1
-00010226,00004077,1
-00011462,00002686,1
-00017324,00004077,1
-00021429,00019587,1
-00022017,00019587,1
-00029755,00003770,1
-00031816,00003770,1
-00010053,00004372,1
-00012092,00004372,1
-00019398,00004372,1
-00024026,00004372,1
-00025663,00004372,1
-00030501,00004372,1
-00031536,00004372,1
-00005058,00011001,1
-00010332,00011001,1
-00022948,00027535,1
-00023038,00011432,1
-00015933,00015545,1
-00016953,00003379,1
-00020046,00015545,1
-00020784,00008247,1
-00020784,00013611,1
-00022101,00008247,1
-00022101,00013611,1
-00022297,00015545,1
-00002075,00005297,1
-00002075,00010096,1
-00004023,00014681,1
-00014681,00004023,1
-00014681,00005297,1
-00018851,00005297,1
-00018851,00010096,1
-00030710,00005297,1
-00004784,00004596,1
-00010042,00004596,1
-00010042,00005054,1
-00010042,00011028,1
-00010042,00011744,1
-00029422,00029966,1
-00002300,00002110,1
-00002300,00007645,1
-00002300,00018612,1
-00004926,00007645,1
-00004926,00008799,1
-00004926,00018612,1
-00010870,00002110,1
-00010870,00018682,1
-00006566,00002110,1
-00006577,00002110,1
-00007878,00002110,1
-00007878,00018682,1
-00002110,00006566,1
-00002110,00006577,1
-00002110,00007878,1
-00007645,00006566,1
-00007645,00006577,1
-00007645,00007878,1
-00008799,00000085,1
-00008799,00006577,1
-00018612,00006566,1
-00018612,00007878,1
-00018682,00007878,1
-00004030,00026653,1
-00016810,00023419,1
-00031403,00031755,1
-00005129,00012934,1
-00006696,00012934,1
-00021314,00012934,1
-00023615,00012934,1
-00031570,00006883,1
-00023054,00017423,1
-00026067,00001699,1
-00001611,00007317,1
-00001611,00006475,1
-00006475,00001611,1
-00014786,00007317,1
-00018397,00019707,1
-00000891,00001393,1
-00000891,00002041,1
-00000891,00002477,1
-00000891,00010606,1
-00028570,00031769,1
-00028616,00030220,1
-00030626,00030220,1
-00008570,00005658,1
-00009526,00005658,1
-00019413,00005658,1
-00027366,00005658,1
-00027397,00005658,1
-00028408,00005658,1
-00013826,00003726,1
-00029184,00031917,1
-00024758,00003679,1
-00025131,00025303,1
-00002440,00002875,1
-00002440,00011478,1
-00006363,00002875,1
-00006363,00007753,1
-00006363,00015573,1
-00011478,00002440,1
-00020821,00002875,1
-00020821,00015573,1
-00027849,00031650,1
-00013325,00011135,1
-00013325,00021213,1
-00013336,00009534,1
-00013336,00011135,1
-00007808,00031435,1
-00009534,00014591,1
-00011135,00003316,1
-00011135,00007808,1
-00011135,00007923,1
-00011135,00015927,1
-00015359,00003316,1
-00015359,00007808,1
-00015359,00015927,1
-00021213,00018693,1
-00021213,00021983,1
-00009715,00024589,1
-00017115,00027507,1
-00029958,00031221,1
-00030853,00031221,1
-00002345,00000634,1
-00014728,00013316,1
-00022312,00000634,1
-00023055,00013316,1
-00031935,00013316,1
-00013360,00023326,1
-00014227,00007414,1
-00014227,00008603,1
-00014227,00014809,1
-00014227,00016589,1
-00014227,00016927,1
-00014227,00029432,1
-00022200,00007414,1
-00022200,00022451,1
-00027968,00027702,1
-00006087,00020028,1
-00011549,00020028,1
-00015587,00028080,1
-00020028,00019064,1
-00023721,00008215,1
-00024006,00026832,1
-00008773,00002042,1
-00028237,00031865,1
-00010054,00030021,1
-00016065,00024014,1
-00016394,00024014,1
-00029068,00029428,1
-00030628,00029428,1
-00001405,00011687,1
-00010510,00001405,1
-00011240,00001405,1
-00011240,00021829,1
-00011687,00001405,1
-00013452,00001405,1
-00021084,00021829,1
-00021562,00001405,1
-00023222,00001405,1
-00031061,00001405,1
-00030678,00029745,1
-00024732,00026142,1
-00026314,00007638,1
-00030774,00029389,1
-00017412,00027052,1
-00003024,00009182,1
-00003024,00012057,1
-00003024,00020357,1
-00012099,00005992,1
-00012099,00009182,1
-00016380,00012057,1
-00016380,00025827,1
-00016380,00031322,1
-00017990,00012057,1
-00019347,00009182,1
-00024647,00009182,1
-00030481,00027945,1
-00027700,00028630,1
-00007928,00007990,1
-00007928,00015506,1
-00007928,00017560,1
-00007928,00026628,1
-00007968,00010482,1
-00007968,00016877,1
-00007968,00017713,1
-00017933,00017713,1
-00031740,00028044,1
#alm
-00022236,00019646,1
-00003016,00009567,1
-00003016,00010218,1
-00006669,00009567,1
-00009027,00011126,1
-00013334,00011126,1
-00013334,00013760,1
-00000535,00008668,1
-00000535,00012114,1
-00009473,00001245,1
-00009473,00015067,1
-00000015,00002299,1
-00005423,00006864,1
-00005423,00010931,1
-00000308,00004981,1
-00000308,00010300,1
-00000308,00018789,1
-00011904,00006062,1
-00011904,00006225,1
-00011904,00018963,1
-00005758,00001243,1
-00005758,00011640,1
-00005758,00014961,1
-00005758,00018285,1
-00005758,00019535,1
-00008492,00003123,1
-00008492,00008969,1
-00008492,00018091,1
-00003347,00004001,1
-00003347,00007096,1
-00003347,00008300,1
-00003347,00020037,1
-00003347,00020108,1
-00008690,00002324,1
-00008690,00009719,1
-00018023,00002324,1
-00018023,00019542,1
-00011020,00002104,1
-00011020,00005589,1
-00011020,00009071,1
-00011020,00018077,1
-00011020,00020792,1
-00011020,00021369,1
-00013287,00002114,1
-00013287,00005590,1
-00006123,00003322,1
-00006123,00012920,1
-00006123,00015134,1
-00006123,00019801,1
-00006123,00021704,1
-00004464,00003789,1
-00004464,00008248,1
-00011883,00002706,1
-00011883,00006954,1
-00011883,00008757,1
-00011883,00018520,1
-00003452,00009399,1
-00003452,00010518,1
-00015016,00001741,1
-00015016,00009374,1
-00015016,00015071,1
-00015016,00019819,1
-00003215,00001789,1
-00003215,00003706,1
-00003215,00006210,1
-00009993,00001528,1
-00009993,00002205,1
-00009993,00004691,1
-00009993,00019666,1
-00012673,00004691,1
-00009840,00000493,1
-00009840,00007637,1
-00014761,00002553,1
-00014761,00006401,1
-00014761,00011120,1
-00014761,00020500,1
-00013928,00001901,1
-00013928,00011042,1
-00013928,00021017,1
-00010005,00010946,1
-00010005,00011668,1
-00010005,00018224,1
-00010005,00019955,1
-00004236,00010677,1
-00004236,00020213,1
-00004236,00031279,1
-00008644,00018485,1
-00018103,00018929,1
-00018295,00018929,1
-00019028,00018929,1
-00019139,00018929,1
-00022025,00018929,1
-00009689,00018760,1
-00019644,00020034,1
-00020647,00020034,1
-00017965,00018567,1
-00019142,00019200,1
-00019207,00019487,1
-00022049,00021574,1
-00017959,00019909,1
-00008359,00012248,1
-00019165,00022277,1
-00021292,00022277,1
-00020812,00018668,1
-00026547,00008430,1
-00020366,00021363,1
-00020372,00021363,1
-00021849,00021046,1
-00018999,00018636,1
-00019949,00020927,1
-00005096,00004606,1
-00019585,00019798,1
-00019585,00020348,1
-00019585,00022108,1
-00000372,00016768,1
#almo
-00011291,00012188,1
-00011291,00013732,1
-00018844,00012188,1
-00018844,00013732,1
-00027156,00013732,1
-00029060,00013732,1
-00005720,00011831,1
-00005720,00011984,1
-00017909,00011831,1
-00022207,00011984,1
-00025842,00011831,1
-00012180,00010443,1
-00012180,00013226,1
-00020334,00010443,1
-00020334,00013226,1
-00023035,00013226,1
-00027224,00010443,1
-00027224,00013226,1
-00013145,00006488,1
-00013145,00008611,1
-00013145,00009931,1
-00013145,00013146,1
-00020261,00008611,1
-00020552,00013146,1
-00028322,00013146,1
-00008642,00003330,1
-00008642,00006908,1
-00020502,00003330,1
-00020502,00006908,1
-00020502,00018936,1
-00023698,00003330,1
-00023698,00006908,1
-00011671,00004307,1
-00011671,00013016,1
-00020058,00004307,1
-00021465,00013016,1
-00021465,00019837,1
-00023348,00013016,1
-00028917,00004307,1
-00028917,00013016,1
-00001518,00005868,1
-00006499,00000533,1
-00006499,00005868,1
-00006499,00007420,1
-00021199,00000533,1
-00021199,00005868,1
-00021199,00007420,1
-00021199,00019048,1
-00021199,00019082,1
-00024253,00005868,1
-00024253,00007420,1
-00030120,00028062,1
-00030640,00031475,1
