@100,07042025,13122025,0070,IFF Standaard uit RIF         
1,rb     ,04,04,NL  ,0000,  ,006969,038221,Rilland-Bath                  
0,rbb    ,00,00,D   ,0000,  ,000000,000000,Baden-Baden                   
1,rd     ,02,02,NL  ,0000,  ,024617,060475,Roodeschool                   
0,regenb ,00,00,D   ,0000,  ,000000,000000,Regensburg Hbf                
0,rf     ,00,00,D   ,0000,  ,000000,000000,Freiburg (Breisgau) Hbf       
1,rh     ,04,04,NL  ,0000,  ,019920,044704,Rheden                        
0,rheine ,00,00,D   ,0000,  ,029469,047845,Rheine                        
1,rhn    ,02,02,NL  ,0000,  ,016814,044108,Rhenen                        
0,rings  ,00,00,DK  ,0000,  ,000000,000000,Ringsted                      
1,rl     ,02,02,NL  ,0000,  ,022784,045525,Ruurlo                        
1,rlb    ,04,04,NL  ,0000,  ,009602,043277,Rotterdam Lombardijen         
1,rm     ,04,04,NL  ,0000,  ,019740,035608,Roermond                      
0,ro     ,00,00,D   ,0000,  ,000000,000000,Offenburg                     
0,rosenh ,00,00,D   ,0000,  ,000000,000000,Rosenheim                     
0,rri    ,00,00,D   ,0000,  ,000000,000000,Ringsheim/Europa-Park         
1,rs     ,04,04,NL  ,0000,  ,015378,041403,Rosmalen                      
1,rsd    ,04,04,NL  ,0000,  ,009062,039501,Roosendaal                    
1,rsn    ,02,02,NL  ,0000,  ,023219,048102,Rijssen                       
1,rsw    ,04,04,NL  ,0000,  ,008172,045070,Rijswijk                      
1,rta    ,04,04,NL  ,0000,  ,009760,044070,Rotterdam Alexander           
1,rtb    ,04,04,NL  ,0000,  ,009322,043721,Rotterdam Blaak               
1,rtd    ,05,05,NL  ,0000,  ,009190,043775,Rotterdam Centraal            
1,rtn    ,04,04,NL  ,0000,  ,009270,043970,Rotterdam Noord               
0,rtng   ,00,00,NL  ,0000,  ,009449,043990,SSN Stoomdepot                
1,rtst   ,02,02,NL  ,0000,  ,009528,043428,Rotterdam Stadion             
1,rtz    ,05,05,NL  ,0000,  ,009462,043552,Rotterdam Zuid                
1,rv     ,04,04,NL  ,0000,  ,020330,036622,Reuver                        
1,rvs    ,04,04,NL  ,0000,  ,017228,042293,Ravenstein                    
0,rzepin ,00,00,PL  ,0000,  ,000000,000000,Rzepin                        
0,saalf  ,00,00,A   ,0000,  ,000000,000000,Saalfelden                    
1,sbk    ,04,04,NL  ,0000,  ,018750,032829,Spaubeek                      
0,schard ,00,00,A   ,0000,  ,000000,000000,Salzburg Hbf                  
0,schll  ,00,00,B   ,0000,  ,008170,034897,Schelle                       
0,schwar ,00,00,A   ,0000,  ,000000,000000,Schwarzach-St. Veit           
1,sd     ,02,02,NL  ,0000,  ,014902,046619,Soestdijk                     
1,sda    ,04,04,NL  ,0000,  ,026138,057659,Scheemda                      
1,sdm    ,05,05,NL  ,0000,  ,008770,043748,Schiedam Centrum              
1,sdt    ,04,04,NL  ,0000,  ,011300,042695,Sliedrecht                    
1,sdtb   ,02,02,NL  ,0000,  ,011059,042694,Sliedrecht Baanhoek           
1,sgl    ,04,04,NL  ,0000,  ,018382,032047,Houthem-St. Gerlach           
1,sgn    ,04,04,NL  ,0000,  ,011574,053326,Schagen                       
1,shl    ,05,05,NL  ,0000,  ,011249,048044,Schiphol Airport              
1,sk     ,04,04,NL  ,0000,  ,017279,056066,Sneek                         
1,sknd   ,04,04,NL  ,0000,  ,017351,056154,Sneek Noord                   
0,slg    ,00,00,NL  ,0000,  ,009232,043206,Metrostation Slinge           
1,sm     ,04,04,NL  ,0000,  ,020005,036091,Swalmen                       
1,sn     ,04,04,NL  ,0000,  ,018936,032778,Schinnen                      
1,sog    ,04,04,NL  ,0000,  ,018910,031858,Schin op Geul                 
1,sph    ,02,02,NL  ,0000,  ,019996,031838,Spekholzerheide               
1,sptn   ,04,04,NL  ,0000,  ,010370,049426,Santpoort Noord               
1,sptz   ,02,02,NL  ,0000,  ,010356,049266,Santpoort Zuid                
1,spv    ,04,04,NL  ,0000,  ,019674,031590,Simpelveld                    
1,srn    ,04,04,NL  ,0000,  ,018833,034134,Susteren                      
1,ssh    ,04,04,NL  ,0000,  ,009552,047003,Sassenheim                    
1,st     ,02,02,NL  ,0000,  ,014977,046494,Soest                         
1,std    ,04,04,NL  ,0000,  ,018812,033478,Sittard                       
0,stjoh  ,00,00,A   ,0000,  ,000000,000000,St. Johann in Tirol           
0,stjohp ,00,00,A   ,0000,  ,000000,000000,St. Johann im Pongau          
1,stm    ,02,02,NL  ,0000,  ,024164,059412,Stedum                        
0,stp    ,00,00,GB  ,0001,  ,000000,000000,London St. Pancras Int.       
0,straub ,00,00,D   ,0000,  ,000000,000000,München Ost                   
1,stv    ,02,02,NL  ,0000,  ,015315,054438,Stavoren                      
1,stz    ,02,02,NL  ,0000,  ,014923,046411,Soest Zuid                    
1,swd    ,04,04,NL  ,0000,  ,023189,059001,Sauwerd                       
1,swk    ,02,02,NL  ,0000,  ,020406,053405,Steenwijk                     
1,tb     ,05,05,NL  ,0000,  ,013396,039687,Tilburg                       
1,tbg    ,02,02,NL  ,0000,  ,022221,043756,Terborg                       
1,tbr    ,04,04,NL  ,0000,  ,012770,039837,Tilburg Reeshof               
1,tbu    ,04,04,NL  ,0000,  ,013174,039739,Tilburg Universiteit          
1,tg     ,04,04,NL  ,0000,  ,020763,037246,Tegelen                       
0,tgo    ,00,00,D   ,0000,  ,000000,000000,Göppingen                     
1,tl     ,02,02,NL  ,0000,  ,015748,043346,Tiel                          
0,tp     ,00,00,D   ,0000,  ,000000,000000,Plochingen                    
1,tpsw   ,02,02,NL  ,0000,  ,015532,043168,Tiel Passewaaij               
0,ts     ,00,00,D   ,0000,  ,000000,000000,Stuttgart Hbf                 
0,tu     ,00,00,D   ,0000,  ,000000,000000,Ulm Hbf                       
1,twl    ,04,04,NL  ,0000,  ,020373,047249,Twello                        
1,uhm    ,04,04,NL  ,0000,  ,024364,060390,Uithuizermeeden               
1,uhz    ,02,02,NL  ,0000,  ,024064,060336,Uithuizen                     
1,ust    ,04,04,NL  ,0000,  ,023629,060231,Usquert                       
0,usti   ,00,00,CZ  ,0000,  ,000000,000000,Usti nad Labem                
1,ut     ,05,05,NL  ,0000,  ,013601,045572,Utrecht Centraal              
1,utg    ,04,04,NL  ,0000,  ,010860,050396,Uitgeest                      
1,utln   ,02,02,NL  ,0000,  ,013827,045315,Utrecht Lunetten              
1,utlr   ,04,04,NL  ,0000,  ,013293,045679,Utrecht Leidsche Rijn         
1,utm    ,02,02,NL  ,0000,  ,013745,045555,Utrecht Maliebaan             
1,uto    ,04,04,NL  ,0000,  ,013694,045797,Utrecht Overvecht             
1,utt    ,04,04,NL  ,0000,  ,013148,045692,Utrecht Terwijde              
1,utvr   ,04,04,NL  ,0000,  ,013677,045454,Utrecht Vaartsche Rijn        
1,utzl   ,02,02,NL  ,0000,  ,013459,045726,Utrecht Zuilen                
0,valtgv ,00,00,F   ,0000,  ,000000,000000,Valence TGV                   
1,vb     ,02,02,NL  ,0000,  ,008453,045364,Voorburg                      
1,vd     ,02,02,NL  ,0000,  ,021870,045808,Vorden                        
1,vdl    ,04,04,NL  ,0000,  ,019315,032203,Voerendaal                    
1,vdm    ,02,02,NL  ,0000,  ,025539,056973,Veendam                       
1,vem    ,02,02,NL  ,0000,  ,020678,046353,Voorst-Empe                   
1,vg     ,04,04,NL  ,0000,  ,014841,040739,Vught                         
1,vh     ,04,04,NL  ,0000,  ,009331,047111,Voorhout                      
1,vhp    ,02,02,NL  ,0000,  ,023538,049723,Vroomshoop                    
0,viers  ,00,00,D   ,0000,  ,022600,036335,Viersen                       
1,vk     ,04,04,NL  ,0000,  ,018638,032002,Valkenburg                    
1,vl     ,04,04,NL  ,0000,  ,020961,037539,Venlo                         
1,vlb    ,04,04,NL  ,0000,  ,019726,040051,Vierlingsbeek                 
1,vmw    ,02,02,NL  ,0000,  ,012386,048248,Amsterdam Van der Madeweg     
1,vndc   ,04,04,NL  ,0000,  ,016611,044797,Veenendaal Centrum            
1,vndw   ,04,04,NL  ,0000,  ,016490,044887,Veenendaal West               
1,vp     ,04,04,NL  ,0000,  ,019576,044536,Velp                          
1,vry    ,04,04,NL  ,0000,  ,019851,039322,Venray                        
1,vs     ,04,04,NL  ,0000,  ,003044,038542,Vlissingen                    
1,vss    ,04,04,NL  ,0000,  ,003044,038770,Vlissingen Souburg            
1,vst    ,04,04,NL  ,0000,  ,008970,046020,Voorschoten                   
1,vsv    ,04,04,NL  ,0000,  ,022866,043929,Varsseveld                    
1,vtn    ,04,04,NL  ,0000,  ,012895,045726,Vleuten                       
1,vz     ,02,02,NL  ,0000,  ,023756,049115,Vriezenveen                   
1,wad    ,02,02,NL  ,0000,  ,010443,045095,Waddinxveen                   
1,wadn   ,02,02,NL  ,0000,  ,010432,045214,Waddinxveen Noord             
1,wadt   ,02,02,NL  ,0000,  ,010434,044902,Waddinxveen Triangel          
0,warsaw ,00,00,PL  ,0000,  ,000000,000000,Warszawa Wschodnia            
0,warszc ,00,00,PL  ,0000,  ,000000,000000,Warszawa Centralna            
0,wbf    ,00,00,A   ,0000,  ,000000,000000,Wien Hbf                      
1,wc     ,04,04,NL  ,0000,  ,017864,042480,Wijchen                       
1,wd     ,04,04,NL  ,0000,  ,012112,045530,Woerden                       
1,wdn    ,04,04,NL  ,0000,  ,023704,048662,Wierden                       
0,wels   ,00,00,A   ,0000,  ,000000,000000,Wels Hbf                      
0,wesel  ,00,00,D   ,0000,  ,024078,040817,Wesel                         
1,wf     ,04,04,NL  ,0000,  ,018283,044643,Wolfheze                      
1,wfm    ,04,04,NL  ,0000,  ,023348,060104,Warffum                       
1,wh     ,04,04,NL  ,0000,  ,020630,048951,Wijhe                         
0,wienh  ,00,00,A   ,0000,  ,000000,000000,Wien Hütteldorf               
0,wienw  ,00,00,A   ,0000,  ,000000,000000,Wien Westbahnhof              
1,wij    ,02,02,NL  ,0000,  ,019099,031603,Gulpen-Wijlre                 
1,wk     ,02,02,NL  ,0000,  ,015965,055389,Workum                        
1,wl     ,02,02,NL  ,0000,  ,021181,044129,Wehl                          
1,wm     ,05,05,NL  ,0000,  ,011468,050033,Wormerveer                    
0,worgl  ,00,00,A   ,0000,  ,000000,000000,Wörgl Hbf                     
1,wp     ,04,04,NL  ,0000,  ,013160,048050,Weesp                         
0,wr     ,00,00,D   ,0000,  ,028587,057693,Weener                        
1,ws     ,04,04,NL  ,0000,  ,026530,057375,Winschoten                    
1,wsm    ,02,02,NL  ,0000,  ,023049,059433,Winsum                        
1,wt     ,02,02,NL  ,0000,  ,017716,036222,Weert                         
0,wta    ,00,00,D   ,0000,  ,000000,000000,Tantow                        
1,wtm    ,02,02,NL  ,0000,  ,019288,031495,Eys-Wittem                    
1,wtv    ,04,04,NL  ,0000,  ,019502,044176,Westervoort                   
0,wupph  ,00,00,D   ,0000,  ,027801,036426,Wuppertal Hbf                 
0,wuppv  ,00,00,D   ,0000,  ,027268,036180,Wuppertal-Vohwinkel           
0,wurzb  ,00,00,D   ,0000,  ,000000,000000,Würzburg Hbf                  
1,wv     ,02,02,NL  ,0000,  ,019658,054381,Wolvega                       
1,ww     ,02,02,NL  ,0000,  ,024622,044301,Winterswijk                   
1,www    ,02,02,NL  ,0000,  ,024548,044372,Winterswijk West              
1,wz     ,04,04,NL  ,0000,  ,019680,049640,Wezep                         
1,ypb    ,04,04,NL  ,0000,  ,008666,045241,Den Haag Ypenburg             
1,za     ,04,04,NL  ,0000,  ,017812,043686,Zetten-Andelst                
1,zb     ,04,04,NL  ,0000,  ,025404,057577,Zuidbroek                     
1,zbm    ,04,04,NL  ,0000,  ,014643,042440,Zaltbommel                    
1,zd     ,04,04,NL  ,0000,  ,011604,049461,Zaandam                       
1,zdk    ,04,04,NL  ,0000,  ,011650,049669,Zaandam Kogerveld             
0,zell   ,00,00,A   ,0000,  ,000000,000000,Zell am See                   
1,zh     ,04,04,NL  ,0000,  ,022301,058510,Zuidhorn                      
1,zl     ,05,05,NL  ,0000,  ,020274,050221,Zwolle                        
1,zlsh   ,02,02,NL  ,0000,  ,020006,050467,Zwolle Stadshagen             
1,zlw    ,05,05,NL  ,0000,  ,010497,041151,Lage Zwaluwe                  
1,zp     ,04,04,NL  ,0000,  ,021024,046213,Zutphen                       
1,ztm    ,04,04,NL  ,0000,  ,009261,045141,Zoetermeer                    
1,ztmo   ,02,02,NL  ,0000,  ,009368,045127,Zoetermeer Oost               
0,zue    ,00,00,CH  ,0000,  ,000000,000000,Zürich HB                     
1,zv     ,04,04,NL  ,0000,  ,020210,043741,Zevenaar                      
1,zvb    ,04,04,NL  ,0000,  ,010113,040601,Zevenbergen                   
1,zvt    ,02,02,NL  ,0000,  ,009670,048790,Zandvoort aan Zee             
1,zwd    ,05,05,NL  ,0000,  ,010355,042544,Zwijndrecht                   
1,zzs    ,02,02,NL  ,0000,  ,011544,049811,Zaandijk Zaanse Schans        
